,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,zipcode,Age_of_House,Years_last_renovation,basement,distance_from_a_city,distance_from_airport
18991,2015-04-29,455000.0,2,1.5,1090,6750,1.0,0.0,0.0,3,7,98117,78,78,True,9.590780208371141,27.61737037910003
18992,2014-05-27,475000.0,4,3.5,3400,234352,2.0,0.0,0.0,3,8,98070,29,29,True,21.190945793460873,11.13070052249815
18993,2014-11-24,571500.0,4,1.75,1920,7455,1.0,0.0,0.0,4,7,98125,81,56,True,11.979240384677087,29.69961351686224
18994,2015-03-28,441000.0,2,1.0,1150,3000,1.0,0.0,0.0,3,6,98118,105,105,True,6.05403408299376,13.231881227095391
18995,2015-02-13,810000.0,6,2.75,3970,9500,1.0,0.0,0.0,4,10,98005,50,50,False,2.3629740117755462,19.27775586178957
18996,2015-04-09,550000.0,3,2.25,1880,11556,2.0,0.0,0.0,3,8,98074,33,33,False,12.790546384216414,28.823558422597472
18997,2014-07-02,736000.0,2,1.0,1500,4000,1.0,0.0,0.0,3,8,98109,87,87,True,3.890991879028749,22.266584402675267
18998,2015-02-24,375000.0,3,1.75,2190,17550,1.0,0.0,0.0,3,7,98014,31,31,False,23.7193052735653,40.68803352060151
18999,2015-02-05,717500.0,3,2.5,2530,9932,2.0,0.0,0.0,3,8,98052,25,25,False,8.865124537045617,28.888597861554622
19000,2014-11-21,581000.0,2,1.75,1930,11200,1.0,0.0,2.0,3,8,98177,69,69,True,16.825901076800516,35.27298065829053
19003,2014-12-08,225000.0,3,2.0,1100,5200,1.0,0.0,0.0,3,6,98042,51,6,False,29.12938052508739,18.853242588403813
19004,2014-06-18,315000.0,3,2.5,1730,6368,2.0,0.0,0.0,3,7,98038,27,27,False,31.535279134911914,22.76760401654129
19006,2014-06-25,346500.0,3,1.0,1150,11802,1.0,0.0,0.0,4,7,98106,88,62,False,5.425987572618025,13.938701035282914
19007,2015-01-05,550000.0,3,2.25,1950,26500,1.0,0.0,0.0,4,8,98006,55,55,True,3.9072306644302737,17.587876377639994
19008,2015-02-09,565000.0,3,1.75,2380,10450,1.0,0.0,0.0,3,8,98052,43,43,True,7.5241440522184035,26.182446385874005
19009,2014-12-24,1000000.0,4,2.0,3100,8000,1.5,0.0,0.0,5,7,98103,81,81,True,8.589830840500023,26.931969925470852
19010,2014-08-05,400000.0,2,2.0,2010,3797,1.5,0.0,0.0,3,7,98108,98,16,True,5.588230429989027,12.935345540291838
19012,2014-07-08,623000.0,3,1.75,2050,16313,1.0,0.0,0.0,2,8,98040,47,47,False,4.098008220530045,16.01297493134838
19015,2015-04-08,482000.0,2,1.5,1300,1229,2.0,0.0,0.0,3,8,98107,20,20,True,7.782508891269917,26.05194447704245
19016,2014-08-21,770000.0,3,2.5,2730,11380,2.0,0.0,0.0,3,10,98075,25,25,False,11.283707219761832,23.81499276468468
19017,2014-10-17,310000.0,4,2.5,3140,22100,1.0,0.0,0.0,4,8,98023,60,60,True,32.179806051445986,14.565899933907414
19018,2014-07-08,720000.0,4,2.25,2410,8400,2.0,0.0,0.0,5,8,98008,55,55,False,6.359540306964762,24.472120481551304
19019,2015-03-19,355000.0,3,1.0,1180,5965,1.5,0.0,0.0,4,6,98125,92,92,False,13.616381616941887,31.621723584223968
19020,2014-07-29,512000.0,4,2.5,2600,4506,2.0,0.0,0.0,3,9,98056,15,15,False,10.685700424269893,11.628167197754061
19021,2014-12-16,303000.0,2,1.5,1400,1650,3.0,0.0,0.0,3,7,98125,21,21,False,13.13155748727209,30.977786794797503
19022,2014-06-18,299000.0,5,2.5,2220,9360,1.0,0.0,0.0,4,7,98058,52,52,True,19.73261111470698,10.026077935161174
19023,2014-06-23,285000.0,3,2.5,1660,6263,2.0,0.0,0.0,3,8,98042,17,17,False,29.20271524135144,15.890267538480144
19024,2014-09-24,680000.0,3,1.75,2330,9652,1.0,0.0,0.0,4,8,98040,52,52,True,4.399998562038368,15.753499989119492
19026,2014-11-25,707000.0,4,2.25,2920,17023,1.0,0.0,0.0,4,9,98006,43,43,True,7.629619936633338,17.933442870707335
19028,2015-04-22,872000.0,4,2.25,2860,40284,2.0,0.0,0.0,3,10,98072,37,37,False,14.838426484078784,34.85227412553792
19029,2014-11-04,290000.0,4,1.75,2090,12750,1.0,0.0,0.0,3,8,98166,53,53,True,14.40774462225695,5.743260272922945
19030,2015-04-17,425000.0,4,1.75,1910,16785,1.0,0.0,0.0,4,7,98028,39,39,False,15.441629937742233,34.133310542677734
19031,2015-01-26,925000.0,3,2.75,3280,10558,1.0,0.0,2.0,4,9,98006,41,41,True,7.5052438833579025,18.152520142426027
19032,2014-12-19,340500.0,3,1.0,1770,12458,1.0,0.0,0.0,3,7,98155,63,63,False,18.64049619067528,36.52103063745166
19033,2014-11-21,365000.0,2,1.0,920,6600,1.0,0.0,0.0,4,6,98118,110,110,False,6.911305963999691,12.71575557607381
19034,2014-07-10,725000.0,3,1.75,1690,8489,1.0,0.0,0.0,4,7,98004,61,61,False,0.7059193689514691,20.031935008582717
19035,2014-07-02,811000.0,3,3.0,2470,7410,2.0,0.0,0.0,5,8,98117,43,43,True,10.429214437631883,28.61171660219091
19036,2014-12-10,299000.0,3,1.0,1040,9514,1.0,0.0,0.0,4,7,98059,51,51,False,14.938974206849561,15.996556822278034
19037,2015-04-21,287500.0,4,2.0,1220,9147,1.0,0.0,0.0,5,7,98146,67,67,False,11.880883505383869,6.896287734232924
19038,2014-05-20,879950.0,4,2.25,3500,13875,1.0,0.0,4.0,4,9,98146,82,82,True,11.767662365275743,9.686847324013842
19039,2014-11-10,135900.0,2,1.0,760,3800,1.0,0.0,0.0,3,6,98178,70,70,False,12.793407216711776,6.933102442071153
19040,2014-05-12,1230000.0,4,2.25,3070,16028,1.0,0.0,3.0,3,9,98040,44,44,True,9.478325991516485,10.807760974188804
19041,2014-10-17,522500.0,4,1.75,2100,6480,1.0,0.0,0.0,5,7,98177,73,73,True,10.913368148405263,29.35940853805301
19042,2015-03-12,399500.0,4,1.5,1660,6617,1.0,0.0,0.0,5,7,98155,73,73,False,14.584388770113227,32.87129195603129
19043,2015-05-04,450000.0,3,1.0,1430,5960,1.5,0.0,0.0,4,7,98118,103,103,False,6.174058247294843,13.197474131142002
19045,2015-03-27,289999.0,3,2.0,1490,9285,1.0,0.0,0.0,3,8,98092,25,25,False,31.823973250150882,16.545461546813733
19047,2014-07-25,324950.0,3,1.0,1240,7500,1.0,0.0,0.0,4,7,98074,44,44,False,10.442002537204392,26.596815691534697
19048,2014-06-13,718500.0,3,2.0,2910,6600,2.0,0.0,0.0,4,7,98118,120,120,True,6.918748121109325,12.76880684007845
19049,2014-07-09,495000.0,3,2.0,2660,192099,1.0,0.0,0.0,4,9,98022,56,56,False,46.6304783713691,33.729249817304456
19050,2014-05-21,260000.0,6,2.0,2220,8797,1.0,0.0,0.0,3,7,98002,43,43,False,34.80263292613129,17.153510828107063
19051,2014-05-02,430000.0,4,1.5,1920,10000,1.0,0.0,0.0,4,7,98006,66,66,True,6.591034569345164,19.12141782748111
19052,2014-06-03,402500.0,3,3.25,2780,4002,2.0,0.0,0.0,3,8,98019,11,11,False,22.350243705097352,40.99256802417818
19053,2014-08-11,1420000.0,4,3.0,3110,4408,2.5,0.0,3.0,4,10,98105,89,89,True,7.419011623746408,23.982400676891462
19054,2014-10-28,275000.0,3,2.25,1820,9766,1.0,0.0,0.0,4,7,98031,33,33,True,23.712296266800138,9.043326247504494
19055,2014-06-03,250000.0,3,2.25,1765,7652,2.0,0.0,0.0,3,7,98003,24,24,False,33.43221581762855,15.280580967443864
19056,2014-05-23,665000.0,3,2.75,1800,9550,1.0,0.0,0.0,4,7,98006,54,54,True,5.016995901316314,16.647188394463292
19057,2015-02-03,425000.0,3,2.5,2650,144183,1.0,0.0,0.0,3,8,98042,53,53,False,21.448451786500865,12.108845110225925
19058,2014-07-22,760000.0,2,1.0,1410,3600,1.5,0.0,0.0,4,7,98103,95,95,True,6.836041798861112,25.256636208044
19059,2014-08-14,447000.0,3,2.5,1650,3076,2.0,0.0,0.0,3,7,98053,17,17,False,14.737413362584608,33.19597155737746
19060,2014-07-08,205000.0,3,1.0,1180,8240,1.0,0.0,0.0,4,7,98003,53,53,False,30.634902646895213,12.42549622693793
19061,2014-05-06,191000.0,3,1.5,800,8850,1.0,0.0,0.0,4,6,98023,61,61,False,31.286907308348926,13.455236159235625
19062,2015-03-16,350000.0,2,1.75,1430,7921,1.0,0.0,0.0,3,7,98146,37,37,False,11.34780727991831,8.927872404642295
19063,2015-03-30,789888.0,5,3.5,3300,7860,2.0,0.0,0.0,3,9,98006,19,19,True,7.150315013440684,14.077389034885108
19064,2015-03-23,443000.0,2,1.0,1220,10170,1.0,0.0,0.0,3,7,98125,72,72,True,13.536285705263033,31.855567956906967
19065,2014-09-29,695000.0,4,3.5,3530,7202,2.0,0.0,0.0,3,9,98177,20,20,True,14.112088394471341,32.56054790538005
19066,2015-02-13,560000.0,4,2.0,1380,4048,1.5,0.0,0.0,4,7,98103,114,114,False,5.627159678171696,24.07492804851005
19068,2014-07-24,850000.0,2,2.5,3360,6750,2.0,0.0,0.0,3,9,98053,16,16,False,16.823216901480794,35.92019379545728
19069,2015-04-20,352750.0,4,2.75,2270,24237,1.0,0.0,0.0,4,7,98058,43,43,True,16.02684351683451,9.873334236719002
19071,2014-11-18,774900.0,5,1.0,1750,3861,1.5,0.0,0.0,3,7,98122,117,117,False,3.009884430617868,18.22625762616192
19074,2014-11-04,299500.0,3,1.75,1880,11700,1.0,0.0,0.0,4,7,98092,52,52,False,32.14025041225965,16.092586311772767
19075,2014-11-03,250000.0,2,1.0,800,5220,1.0,0.0,0.0,3,6,98125,77,77,False,10.693662122151725,28.942323821212412
19076,2015-01-16,745000.0,5,4.0,4720,493534,2.0,0.0,0.0,5,9,98027,45,45,True,22.590852443570466,22.021245531540927
19077,2015-02-17,279475.0,2,1.0,1060,10600,1.5,0.0,0.0,3,6,98065,52,52,False,35.3273354723798,43.301439695008966
19078,2014-12-02,450000.0,3,2.25,2530,27227,2.0,0.0,0.0,3,8,98056,33,33,False,9.283246812474891,12.352626340869264
19080,2014-12-11,665000.0,3,1.0,1650,5102,1.0,0.0,0.0,4,8,98199,67,67,True,7.134544568532879,24.445416625290655
19081,2014-07-24,375000.0,3,2.75,1890,3930,2.0,0.0,0.0,3,8,98065,21,21,False,26.42765764742027,34.141992379965835
19082,2015-03-03,420000.0,4,2.5,3360,11637,2.0,0.0,0.0,3,11,98023,30,30,False,34.03182752074201,16.041444150886495
19083,2014-07-08,148000.0,2,1.0,630,4200,1.0,0.0,0.0,3,6,98106,90,90,False,8.402210380745478,10.521580954025982
19084,2014-07-29,707000.0,3,1.5,1980,4000,2.0,0.0,0.0,3,8,98109,101,101,False,3.3700545888999027,21.748222082452866
19085,2014-11-12,399000.0,3,1.0,990,4250,1.0,0.0,0.0,4,7,98136,96,96,True,8.681770592639156,12.52948975873334
19086,2014-10-22,570000.0,4,2.5,3420,115434,2.0,0.0,0.0,3,9,98038,31,31,False,28.937205107464017,24.23903342607052
19087,2015-03-23,853000.0,4,2.25,3440,35025,2.0,0.0,0.0,3,10,98053,32,32,False,12.614647233949249,30.999879002426443
19088,2014-12-22,400000.0,3,1.0,1300,14138,1.0,0.0,0.0,4,7,98005,77,77,False,3.2977553635177443,19.51963630644778
19089,2014-05-12,615000.0,2,1.75,2040,28593,1.5,1.0,3.0,4,7,98070,101,30,False,25.301481118035163,13.287609080042445
19090,2015-01-06,463000.0,3,1.0,1250,7700,1.0,0.0,0.0,4,7,98007,65,65,False,4.1317616810307785,20.580520474414502
19091,2014-06-03,600000.0,4,2.5,1960,14242,1.0,0.0,1.0,4,8,98146,62,62,True,12.845056959217562,7.609395798421521
19092,2014-10-28,429000.0,5,2.5,2720,8120,1.0,0.0,0.0,3,7,98108,50,50,True,6.023481320634757,12.616572934125388
19093,2014-09-04,980000.0,4,4.25,3250,11780,2.0,0.0,0.0,3,8,98004,76,19,True,2.431211834744285,22.232392752966536
19094,2015-04-21,359500.0,6,3.75,3190,4700,2.0,0.0,0.0,3,8,98042,17,17,False,27.403757642640986,16.770558514843863
19095,2014-11-07,715000.0,4,2.5,2570,7980,2.0,0.0,0.0,3,9,98074,22,22,False,10.60884827225295,27.949221812183453
19096,2015-03-25,240000.0,3,1.75,1420,6984,1.0,0.0,0.0,4,7,98030,40,40,True,26.224624341691502,11.919352450657833
19097,2014-12-15,455000.0,4,2.0,2120,9442,1.0,0.0,0.0,5,7,98011,52,52,True,17.5626629831946,36.44299790361437
19098,2014-10-17,610000.0,3,2.5,2080,167270,1.0,0.0,0.0,3,7,98038,20,20,False,29.126470726584024,25.85362081691462
19103,2014-09-10,353000.0,2,1.0,860,8511,1.0,0.0,0.0,3,7,98125,71,71,False,13.939827346743293,31.965825225590983
19104,2014-09-23,747500.0,4,2.5,2810,11902,2.0,0.0,0.0,4,9,98059,27,27,False,9.89370223056982,15.326136781953574
19105,2015-04-12,341000.0,2,1.0,1040,4000,1.0,0.0,0.0,3,6,98144,106,106,False,4.361938608873289,14.641524204409249
19106,2014-11-24,182000.0,3,1.0,1160,18055,1.0,0.0,0.0,2,5,98168,70,70,False,15.360627406863479,4.4729081327722975
19107,2014-12-02,250000.0,3,2.0,1470,2781,2.0,0.0,0.0,3,6,98038,17,17,False,31.93301716231211,23.38004202825916
19108,2014-05-21,655000.0,4,3.5,2350,13402,2.0,0.0,3.0,3,8,98033,26,26,True,9.4043096645584,29.13806754048935
19109,2014-05-07,405000.0,3,2.25,1660,8307,1.0,0.0,0.0,4,8,98133,59,59,False,16.659426148086,35.091499400236074
19110,2014-08-18,390000.0,4,1.75,2020,9750,1.0,0.0,0.0,3,7,98074,45,45,True,10.956642472388198,26.898256384902197
19111,2014-10-08,275400.0,2,1.0,890,8180,1.0,0.0,0.0,3,7,98155,73,73,False,14.573245031270275,32.610346077660395
19112,2014-06-04,791000.0,3,2.25,2430,5500,2.0,0.0,0.0,3,8,98033,31,31,True,7.8778848847993705,27.572176358379288
19113,2014-05-08,424500.0,3,1.75,1460,7700,1.0,0.0,0.0,3,7,98052,41,41,False,11.200023748386984,31.17125286581024
19116,2015-03-04,163000.0,2,2.0,1250,7543,1.0,0.0,0.0,3,7,98198,58,58,False,22.73959892136495,4.293448795122214
19117,2014-09-08,920000.0,4,2.75,3140,9085,1.0,0.0,2.0,5,8,98006,59,59,True,5.656619560677853,17.401566659901775
19119,2014-07-24,325000.0,3,1.75,1810,8048,1.0,0.0,0.0,4,7,98055,37,37,True,18.006792361202606,8.108777162440017
19122,2014-07-29,179000.0,4,1.75,1790,7175,1.5,0.0,0.0,3,6,98168,120,120,True,12.480709415009125,5.989428928745237
19124,2015-03-03,335000.0,4,1.5,3160,19745,1.5,0.0,0.0,4,6,98010,52,52,True,36.4128660081289,26.725360198561184
19125,2014-11-14,430000.0,3,2.0,2350,12480,1.0,0.0,0.0,3,7,98028,39,39,True,17.902344746269353,35.966803976862614
19126,2014-11-18,266490.0,3,2.5,1810,4113,2.0,0.0,0.0,3,7,98042,16,16,False,27.131100452206184,15.44744255080355
19128,2014-11-14,635500.0,3,2.0,1660,3600,1.0,0.0,0.0,3,7,98103,81,14,True,7.966019276435954,26.41415714354612
19129,2014-06-26,235000.0,5,2.5,2500,9583,1.0,0.0,0.0,3,7,98198,41,41,True,23.77923233369901,5.4944255385573175
19130,2015-04-27,885000.0,3,2.5,2880,11443,2.0,0.0,0.0,4,9,98006,34,34,False,8.51732132619793,19.543541652775946
19131,2014-08-18,352500.0,3,1.0,1470,8400,1.0,0.0,0.0,4,7,98133,67,67,False,17.25832636122652,35.693239944564795
19132,2014-07-09,450000.0,3,2.5,1460,7573,2.0,0.0,0.0,3,8,98007,37,37,False,4.585992525809643,21.266908200252896
19134,2014-09-19,1050000.0,3,2.25,2480,15022,1.0,0.0,4.0,3,9,98136,53,17,True,7.9237678658480775,13.759536409899257
19135,2014-11-21,476000.0,2,2.25,1140,1332,3.0,0.0,0.0,3,8,98103,21,21,False,5.375045277434668,23.772079745537905
19136,2014-05-07,375000.0,3,2.5,1830,13042,2.0,0.0,0.0,3,8,98038,30,30,False,28.86352931536878,21.009638974236825
19137,2014-09-09,600600.0,4,3.5,3110,6829,2.0,0.0,0.0,3,8,98148,6,6,False,19.244718907792826,2.200654063336349
19138,2014-11-17,567000.0,4,1.75,2630,11213,1.0,0.0,2.0,4,8,98177,72,72,True,12.198111055612634,30.63628288200007
19140,2014-06-04,190000.0,5,2.0,1750,10284,1.0,0.0,0.0,4,5,98056,77,77,False,11.308251183854884,11.589971170126875
19141,2014-10-01,858000.0,4,3.5,4370,422967,1.0,0.0,2.0,4,10,98022,42,42,True,43.85643355320074,31.11224512254545
19142,2015-01-15,435500.0,1,1.75,1020,4512,1.0,0.0,0.0,3,7,98115,83,83,True,8.451278971029492,25.57163397007169
19143,2015-03-11,685000.0,3,2.0,2500,6733,1.0,0.0,0.0,3,8,98107,41,41,True,7.0383541322750425,25.44371426679588
19145,2014-09-12,512500.0,4,2.25,2200,6900,2.0,0.0,0.0,4,8,98028,45,45,False,18.10920679138683,36.20559612441907
19146,2014-08-01,423800.0,3,2.5,1940,7415,2.0,0.0,0.0,3,8,98006,55,55,False,7.820446674468777,14.447185391854624
19147,2015-05-04,460000.0,3,2.25,1453,2225,2.0,0.0,0.0,4,8,98006,34,34,False,7.558472344043428,13.954483131252433
19148,2014-07-22,434000.0,3,2.75,1830,3200,2.0,0.0,0.0,3,8,98034,29,29,False,11.753426741684814,30.86472663634309
19149,2015-04-14,244000.0,3,1.0,2000,15900,1.0,0.0,0.0,3,6,98178,72,72,True,14.514414109481539,6.6700758262642195
19150,2015-02-17,348125.0,3,1.0,1400,8451,1.5,0.0,0.0,3,7,98133,67,67,False,18.21247761339898,36.584316165598736
19151,2014-05-09,585000.0,4,3.25,2400,29252,2.0,0.0,0.0,4,8,98072,38,38,False,15.632540193366859,35.64993275961489
19152,2014-05-08,230000.0,3,1.0,1390,16000,1.0,0.0,0.0,4,6,98001,60,60,False,35.824421881288956,17.505331178462946
19153,2014-08-05,450000.0,3,2.0,1680,11250,1.0,0.0,0.0,4,8,98045,53,53,False,34.03134506961874,39.02652845287544
19154,2015-03-23,393000.0,5,2.0,1820,5054,1.0,0.0,0.0,4,7,98108,50,50,True,6.515239469687287,12.353613906429539
19155,2014-12-21,517000.0,2,1.0,1140,3750,1.0,0.0,0.0,4,7,98103,95,95,False,6.01685693467258,24.461906273989676
19156,2014-09-15,400000.0,3,1.0,1060,12690,1.0,0.0,0.0,3,7,98033,51,51,False,7.464297875528909,27.486937430854212
19157,2015-03-04,890000.0,2,1.75,3050,50965,2.0,0.0,0.0,3,10,98053,29,29,False,13.337274437452285,31.84751031309463
19158,2015-03-10,205950.0,3,1.0,970,11963,1.0,0.0,0.0,4,6,98198,50,50,False,25.649407230868942,7.396615356166898
19159,2014-12-03,209000.0,3,1.0,1320,3954,1.5,0.0,0.0,3,6,98022,108,6,False,47.9692428544497,35.46233353808163
19160,2014-06-12,430000.0,4,1.75,1890,6000,1.0,0.0,0.0,4,6,98125,73,73,True,13.457599093868337,31.54430194498167
19161,2015-03-01,534000.0,4,1.75,2040,2750,1.5,0.0,0.0,4,6,98105,94,94,True,7.353689002724747,25.142809247465568
19163,2015-02-24,873000.0,3,2.25,2720,54450,2.0,0.0,0.0,3,11,98027,23,23,False,10.747128287414872,19.51227053823365
19164,2014-11-18,475000.0,4,2.25,1970,7532,1.0,0.0,0.0,3,8,98052,37,37,True,14.165237254798127,34.137058413821165
19165,2014-05-30,325000.0,3,1.75,2180,10230,1.0,0.0,0.0,4,7,98118,59,59,True,11.022832606849187,8.17777373160872
19166,2014-08-14,500000.0,3,2.25,2990,216057,2.0,0.0,0.0,3,9,98019,26,26,False,25.084749954435395,43.77809149517664
19167,2015-01-20,279000.0,4,2.75,2180,8475,1.0,0.0,0.0,4,7,98031,33,33,True,22.965679400364326,10.533082350559637
19168,2015-04-14,350000.0,3,2.0,1440,5469,1.0,0.0,0.0,3,8,98029,32,32,False,14.3063657571772,25.901914950307578
19169,2015-04-21,660000.0,4,2.25,3180,13653,2.0,0.0,0.0,3,9,98074,42,42,False,11.529672761438965,28.16293480878928
19170,2015-02-18,324950.0,2,1.5,1643,14616,1.0,0.0,1.0,4,7,98198,66,66,False,23.480005076604648,5.197577757806059
19172,2014-07-18,187300.0,2,1.0,1310,7697,1.0,0.0,0.0,3,6,98146,70,70,True,12.240878463488741,7.000271917667368
19173,2014-05-20,345600.0,5,3.5,2800,5120,2.5,0.0,0.0,3,9,98122,117,15,False,1.9001250338928108,18.052460453257844
19174,2014-11-24,400000.0,3,1.5,1510,7642,1.0,0.0,0.0,3,7,98008,61,61,False,6.496581388428992,22.089702442078007
19175,2015-01-22,935000.0,5,3.0,2700,5001,2.0,0.0,0.0,3,10,98115,11,11,False,8.856283012513344,26.41807734332794
19176,2014-07-15,374000.0,4,1.75,2220,15600,1.0,0.0,0.0,5,7,98056,57,57,True,13.409395775571767,11.525876626750176
19177,2014-06-09,328000.0,3,1.75,1440,45302,2.0,0.0,0.0,3,7,98019,43,43,False,23.9665320914358,41.26173956466507
19178,2014-08-26,257500.0,3,2.0,1300,9334,1.0,0.0,0.0,5,7,98178,39,39,False,14.047734122410333,6.756869677464781
19179,2014-09-08,1000000.0,4,2.5,2230,3600,2.0,0.0,0.0,5,8,98112,114,114,True,3.167117425364323,20.771474372396288
19180,2014-06-26,216500.0,2,1.75,1390,4482,1.0,0.0,0.0,4,8,98198,40,40,False,25.530069861329604,7.358663900639216
19181,2014-05-21,1190000.0,3,2.25,2760,40946,2.0,0.0,0.0,5,10,98005,42,42,False,5.1988722898038615,25.168865055172766
19182,2014-07-30,360000.0,4,2.5,3200,7282,2.0,0.0,0.0,3,9,98188,13,13,False,19.926295463858608,1.7575725839997576
19183,2015-01-22,699999.0,3,0.75,1240,4000,1.0,0.0,0.0,4,7,98112,52,52,False,3.3602064888506478,20.044906720390003
19184,2014-10-02,535000.0,3,2.5,1960,47044,2.0,0.0,0.0,4,8,98077,42,42,False,19.029814554650684,38.94802642864735
19185,2015-03-19,464950.0,3,2.0,2190,19800,1.0,0.0,0.0,3,7,98146,26,26,False,11.05378979467024,8.840587985298562
19186,2014-12-02,925000.0,4,2.5,3540,18168,2.0,0.0,0.0,3,10,98006,24,24,False,9.029259890484225,17.001516857860146
19187,2014-05-08,930000.0,3,3.25,2640,4080,2.0,0.0,0.0,3,9,98105,108,20,True,6.215134410627006,24.521571791968714
19188,2014-09-22,727500.0,3,2.0,2660,5000,1.5,0.0,3.0,3,8,98116,110,110,True,4.483877330067882,16.61835242248608
19189,2015-03-12,325000.0,4,1.75,1670,9500,1.0,0.0,0.0,3,7,98125,44,44,False,13.17990675660559,31.327296720364732
19190,2014-09-05,695000.0,3,3.25,3080,12100,2.0,0.0,0.0,3,8,98117,36,36,True,10.783011342306708,28.880216271886173
19191,2014-06-25,585000.0,4,2.75,2890,6825,1.0,0.0,0.0,3,8,98034,47,47,True,13.808408338340914,33.499483697951376
19192,2014-09-26,319000.0,3,2.25,1800,9597,1.0,0.0,2.0,3,7,98188,57,57,True,18.11833117315585,2.7541039732566346
19194,2014-06-26,359000.0,5,1.75,1940,6654,1.5,0.0,0.0,4,7,98166,67,67,False,15.849051558284016,4.995729574052022
19196,2015-01-28,374500.0,3,1.0,960,9531,1.0,0.0,0.0,5,7,98072,51,51,False,17.084670807228925,36.892312473350394
19197,2014-08-22,661000.0,2,1.5,1750,46173,2.0,0.0,0.0,4,8,98072,56,56,False,15.418964094930587,35.44547866608086
19198,2014-12-03,900000.0,3,2.5,2320,5000,2.0,0.0,0.0,3,8,98112,113,27,True,3.910275301167898,20.48806607088891
19199,2015-04-13,600000.0,5,2.5,2380,8204,1.0,0.0,0.0,3,8,98115,63,63,True,10.839298081766367,28.519663194750247
19200,2014-05-16,2000000.0,5,4.25,6490,10862,2.0,0.0,3.0,4,11,98040,29,29,True,4.188414507738368,16.091896720167288
19201,2015-05-08,512500.0,4,1.75,1620,4240,1.5,0.0,0.0,5,7,98144,104,104,False,4.131212704124007,14.580259372556927
19202,2014-06-04,229500.0,3,1.75,1770,33224,1.0,0.0,0.0,4,8,98092,52,52,False,30.305522537836037,14.281006522222974
19203,2014-07-31,589000.0,3,2.5,2320,5663,2.0,0.0,0.0,3,8,98027,17,17,False,12.605038236137895,20.373772367358352
19204,2015-03-23,539950.0,3,2.5,1330,2183,3.0,0.0,0.0,3,8,98117,6,6,False,10.322068581157211,28.748947868527786
19205,2014-10-20,640000.0,4,2.5,3420,21344,2.0,0.0,0.0,3,9,98166,18,18,False,17.559430885596115,2.534072783709164
19206,2015-01-08,218250.0,3,1.0,1270,7344,1.0,0.0,0.0,3,7,98023,53,53,True,33.77982119779901,16.256224999011135
19207,2015-02-25,675000.0,4,3.5,2550,3600,2.0,0.0,2.0,3,8,98177,23,23,True,18.559748549370013,36.97445455907327
19208,2014-07-17,338000.0,5,2.0,1860,9000,2.0,0.0,0.0,3,7,98045,40,40,False,36.85872098946692,39.808648981830075
19209,2015-03-31,231750.0,3,1.0,1020,7615,1.0,0.0,0.0,3,7,98058,39,39,False,20.462135995912305,11.36166323100182
19210,2014-11-14,199900.0,1,1.0,720,7140,1.0,0.0,0.0,3,6,98146,90,90,False,10.684435015407537,8.097065162923759
19211,2014-10-01,1060000.0,4,3.5,4460,16271,2.0,0.0,2.0,3,11,98075,19,19,False,17.493120101177357,29.511387724315387
19212,2014-10-02,263000.0,4,2.75,1830,7315,1.0,0.0,0.0,5,7,98023,41,41,True,34.51501495273473,17.120989544073296
19213,2014-08-20,279950.0,3,1.5,1520,7200,1.0,0.0,0.0,4,7,98198,30,30,True,24.85185437110681,6.450419304494119
19214,2014-05-20,395000.0,3,1.5,1080,2940,1.5,0.0,0.0,4,7,98115,100,100,False,8.674869527787923,26.632156453228998
19215,2014-06-26,252500.0,3,2.0,1900,8002,1.0,0.0,0.0,3,7,98023,29,29,False,35.26191406489068,17.38080690044554
19216,2015-03-12,1150000.0,4,3.75,5300,37034,2.0,0.0,0.0,3,11,98077,31,31,False,16.086105605610282,35.879898919225994
19217,2014-08-26,205000.0,3,1.0,1370,10708,1.0,0.0,0.0,3,7,98001,51,51,False,37.18169199520355,18.734267960758753
19218,2014-08-28,654000.0,5,2.5,2960,8968,1.0,0.0,0.0,4,8,98008,55,55,True,7.529791692039634,24.968044920372034
19219,2015-03-17,200000.0,3,1.0,960,213008,1.0,0.0,0.0,2,6,98024,87,87,False,25.94503138078901,35.53773448374431
19220,2014-07-22,700000.0,3,2.5,2190,7982,2.0,0.0,0.0,3,8,98033,16,16,False,8.564927419141942,28.376458290318414
19222,2014-12-09,306000.0,2,1.75,1200,2622,1.0,0.0,0.0,5,7,98125,64,64,True,12.588382444408143,30.451778012516154
19223,2015-04-06,270000.0,3,2.5,1780,5015,2.0,0.0,0.0,3,7,98042,10,10,False,32.554595688159736,22.310235937629162
19224,2014-10-29,340000.0,3,2.25,2630,9916,2.0,0.0,0.0,4,9,98092,32,32,False,31.001621432802597,14.543938136663833
19225,2014-06-11,450000.0,4,2.5,2300,19250,1.0,0.0,0.0,4,7,98045,65,65,False,35.02752356739139,39.69213647174743
19226,2014-07-24,580000.0,4,2.75,3210,6825,1.0,0.0,0.0,5,7,98034,45,45,True,13.918591343966133,33.752134312307675
19227,2014-11-03,435000.0,4,1.75,2290,4400,1.0,0.0,3.0,3,7,98126,61,61,True,5.1908290510956405,15.071488182311633
19228,2014-08-18,690000.0,4,2.5,2780,4688,2.0,0.0,0.0,3,9,98059,17,17,False,10.324013513309387,14.022777360026431
