,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,view,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Age_of_House,Years_last_renovation,basement,distance_from_seattle,distance_from_bellevue,distance_from_a_city,distance_from_airport
18981,2320069111,2015-05-07,449999.0,4,1.75,2290,36900,0.0,2.0,1690,600.0,1938,1938,98022,47.2034,-122.00299999999999,2170,12434,82,82,True,51.4367482716031,47.60632412881402,47.60632412881402,34.90375873073257
18982,7972604345,2014-05-19,137000.0,3,1.0,950,7620,0.0,0.0,950,0.0,1954,1954,98106,47.5178,-122.346,1260,7620,66,66,False,10.057786556785528,14.98597512164913,10.057786556785528,8.898130874681502
18983,3222069156,2014-12-17,270000.0,3,1.0,1010,14510,0.0,0.0,1010,0.0,1974,1974,98042,47.3437,-122.07799999999999,2020,44866,46,46,False,35.15389335736693,31.0339606834786,31.0339606834786,20.15427288182059
18984,1722069097,2014-12-29,540000.0,3,2.5,3100,100188,0.0,0.0,1820,0.0,1981,1981,98038,47.3928,-122.066,2430,104979,39,39,False,31.309704243187074,26.207168422767882,26.207168422767882,18.595328627989574
18985,4022905473,2014-12-05,565000.0,5,3.0,2560,12480,0.0,0.0,1590,970.0,2012,2012,98155,47.7657,-122.28399999999999,2500,17299,8,8,True,17.936166364324034,18.351164419442274,17.936166364324034,35.823841429804204
18986,5318101695,2015-04-09,940000.0,4,1.5,2430,3600,0.0,0.0,2430,0.0,1980,1980,98112,47.6351,-122.285,2020,4800,40,40,False,4.814523800838966,6.8874371956278235,4.814523800838966,21.32311462351693
18987,5216200090,2014-06-16,385000.0,2,1.0,830,26329,1.0,3.0,830,0.0,1928,1928,98070,47.4012,-122.425,2030,27338,92,92,False,23.951074884919898,28.703419634739983,23.951074884919898,10.399118139320345
18988,9526500090,2014-08-22,400000.0,3,3.0,2090,7634,0.0,0.0,1450,640.0,2001,2001,98019,47.7408,-121.97399999999999,2090,9600,19,19,True,30.790511149979054,22.30956633507024,22.30956633507024,41.15966868367553
18989,423059039,2015-03-21,365000.0,3,2.0,2030,8649,0.0,0.0,2030,0.0,1998,1998,98056,47.5082,-122.166,1760,7200,22,22,False,16.851255524966234,11.648497262169387,11.648497262169387,12.467602151806354
18990,6909700437,2014-05-22,353250.0,2,1.0,1060,1600,0.0,0.0,1060,0.0,1979,1979,98144,47.5888,-122.294,1360,3360,41,41,False,3.751602087671269,7.392685186833515,3.751602087671269,16.151599187562756
18991,1205000215,2015-04-29,455000.0,2,1.5,1090,6750,0.0,0.0,950,140.0,1942,1942,98117,47.6836,-122.397,1640,6750,78,78,True,9.59078020837114,16.799709758381063,9.59078020837114,27.61737037910003
18992,3223039229,2014-05-27,475000.0,4,3.5,3400,234352,0.0,0.0,2500,900.0,1991,1991,98070,47.4335,-122.449,1300,39639,29,29,True,21.190945793460873,27.085219169078123,21.190945793460873,11.13070052249815
18993,4077800474,2014-11-24,571500.0,4,1.75,1920,7455,0.0,0.0,960,960.0,1939,1964,98125,47.7106,-122.286,1920,7455,81,56,True,11.979240384677087,12.838184385686317,11.979240384677087,29.69961351686224
18994,1604600227,2015-03-28,441000.0,2,1.0,1150,3000,0.0,0.0,780,370.0,1915,1915,98118,47.5624,-122.291,1150,5000,105,105,True,6.05403408299376,8.617263655750564,6.05403408299376,13.231881227095391
18995,9542200220,2015-02-13,810000.0,6,2.75,3970,9500,0.0,0.0,2180,0.0,1970,1970,98005,47.5956,-122.178,2490,9775,50,50,False,11.856928308300724,2.3629740117755462,2.3629740117755462,19.27775586178957
18996,6600220490,2015-04-09,550000.0,3,2.25,1880,11556,0.0,0.0,1880,0.0,1987,1987,98074,47.6283,-122.03200000000001,1880,12000,33,33,False,22.82061464293457,12.790546384216414,12.790546384216414,28.82355842259747
18997,2138700141,2014-07-02,736000.0,2,1.0,1500,4000,0.0,0.0,1100,400.0,1933,1933,98109,47.6409,-122.353,1980,4000,87,87,True,3.8909918790287494,11.901853971173411,3.8909918790287494,22.266584402675264
18998,4046600820,2015-02-24,375000.0,3,1.75,2190,17550,0.0,0.0,2190,0.0,1989,1989,98014,47.6984,-121.912,1700,17550,31,31,False,33.230736913724556,23.7193052735653,23.7193052735653,40.68803352060151
18999,9430100360,2015-02-05,717500.0,3,2.5,2530,9932,0.0,0.0,2530,0.0,1995,1995,98052,47.6853,-122.16,2140,7950,25,25,False,15.675992884119168,8.865124537045618,8.865124537045618,28.888597861554622
19000,2447500015,2014-11-21,581000.0,2,1.75,1930,11200,0.0,2.0,1430,500.0,1951,1951,98177,47.7576,-122.37,2840,12408,69,69,True,16.825901076800516,20.69091494538732,16.825901076800516,35.27298065829053
19002,2303900100,2014-09-11,3800000.0,3,4.25,5510,35000,0.0,4.0,4910,600.0,1997,1997,98177,47.7296,-122.37,3430,45302,23,23,True,13.760516341976983,18.332291728409057,13.760516341976983,32.19782946110198
19003,8651400230,2014-12-08,225000.0,3,2.0,1100,5200,0.0,0.0,1100,0.0,1969,2014,98042,47.3606,-122.083,1050,5330,51,6,False,33.384427677993756,29.129380525087388,29.129380525087388,18.853242588403813
19004,7437100210,2014-06-18,315000.0,3,2.5,1730,6368,0.0,0.0,1730,0.0,1993,1993,98038,47.3505,-122.03200000000001,1780,6597,27,27,False,36.56937910842314,31.535279134911914,31.535279134911914,22.767604016541288
19006,1773600691,2014-06-25,346500.0,3,1.0,1150,11802,0.0,0.0,1150,0.0,1932,1958,98106,47.5624,-122.361,1880,6082,88,62,False,5.425987572618025,13.146178235250213,5.425987572618025,13.938701035282914
19007,5448300150,2015-01-05,550000.0,3,2.25,1950,26500,0.0,0.0,1570,380.0,1965,1965,98006,47.5784,-122.179,2160,12751,55,55,True,12.157255512689959,3.907230664430274,3.907230664430274,17.587876377639994
19008,2260000210,2015-02-09,565000.0,3,1.75,2380,10450,0.0,0.0,1400,980.0,1977,1977,98052,47.6409,-122.111,2150,9600,43,43,True,17.182550059568342,7.524144052218404,7.524144052218404,26.182446385874005
19009,6815100085,2014-12-24,1000000.0,4,2.0,3100,8000,0.0,0.0,2040,1060.0,1939,1939,98103,47.6852,-122.329,1650,4000,81,81,True,8.589830840500023,12.705224795918424,8.589830840500023,26.931969925470852
19010,5141000720,2014-08-05,400000.0,2,2.0,2010,3797,0.0,0.0,1450,560.0,1922,2004,98108,47.5596,-122.315,1660,4650,98,16,True,5.588230429989026,10.259994781812287,5.588230429989026,12.935345540291838
19012,5459500165,2014-07-08,623000.0,3,1.75,2050,16313,0.0,0.0,2050,0.0,1973,1973,98040,47.5743,-122.212,3180,10264,47,47,False,9.961979197219348,4.098008220530045,4.098008220530045,16.01297493134838
19015,2767704682,2015-04-08,482000.0,2,1.5,1300,1229,0.0,0.0,1160,140.0,2000,2000,98107,47.6727,-122.375,1430,1255,20,20,True,7.782508891269917,14.775628296752664,7.782508891269917,26.051944477042447
19016,6791050450,2014-08-21,770000.0,3,2.5,2730,11380,0.0,0.0,2730,0.0,1995,1995,98075,47.58,-122.057,2800,10070,25,25,False,21.07711376114633,11.283707219761833,11.283707219761833,23.814992764684675
19017,1221039066,2014-10-17,310000.0,4,2.5,3140,22100,0.0,0.0,1820,1320.0,1960,1960,98023,47.318999999999996,-122.36200000000001,2700,25500,60,60,True,32.17980605144599,34.57323206282918,32.17980605144599,14.565899933907417
19018,686300450,2014-07-08,720000.0,4,2.25,2410,8400,0.0,0.0,2410,0.0,1965,1965,98008,47.62600000000001,-122.119,1910,8056,55,55,False,16.315438888722632,6.359540306964762,6.359540306964762,24.472120481551304
19019,3822200087,2015-03-19,355000.0,3,1.0,1180,5965,0.0,0.0,1180,0.0,1928,1928,98125,47.7281,-122.29899999999999,1270,7710,92,92,False,13.616381616941885,15.009104496804522,13.616381616941885,31.621723584223975
19020,6669250100,2014-07-29,512000.0,4,2.5,2600,4506,0.0,0.0,2600,0.0,2005,2005,98056,47.5146,-122.18799999999999,2470,6041,15,15,False,15.150612167487669,10.685700424269893,10.685700424269893,11.628167197754061
19021,1453602310,2014-12-16,303000.0,2,1.5,1400,1650,0.0,0.0,1400,0.0,1999,1999,98125,47.7222,-122.29,1430,1650,21,21,False,13.131557487272092,14.11016865329534,13.131557487272092,30.977786794797506
19022,984200690,2014-06-18,299000.0,5,2.5,2220,9360,0.0,0.0,1110,1110.0,1968,1968,98058,47.4341,-122.169,1780,7704,52,52,True,22.99996203768462,19.73261111470698,19.73261111470698,10.026077935161174
19023,5468770180,2014-06-23,285000.0,3,2.5,1660,6263,0.0,0.0,1660,0.0,2003,2003,98042,47.3507,-122.141,2190,6192,17,17,False,32.09782323732312,29.202715241351438,29.202715241351438,15.890267538480146
19024,5459500100,2014-09-24,680000.0,3,1.75,2330,9652,0.0,0.0,1590,740.0,1968,1968,98040,47.5714,-122.211,2420,9631,52,52,True,10.156451310588327,4.399998562038368,4.399998562038368,15.753499989119492
19026,2141310580,2014-11-25,707000.0,4,2.25,2920,17023,0.0,0.0,1690,1230.0,1977,1977,98006,47.5585,-122.134,2710,10681,43,43,True,16.05114203917988,7.629619936633338,7.629619936633338,17.933442870707335
19028,2426059103,2015-04-22,872000.0,4,2.25,2860,40284,0.0,0.0,2860,0.0,1983,1983,98072,47.7308,-122.115,2670,92782,37,37,False,21.392157822029283,14.838426484078784,14.838426484078784,34.85227412553792
19029,3541600450,2014-11-04,290000.0,4,1.75,2090,12750,0.0,0.0,1360,730.0,1967,1967,98166,47.4792,-122.35700000000001,2040,12300,53,53,True,14.40774462225695,18.708099600954252,14.40774462225695,5.743260272922945
19030,5631501161,2015-04-17,425000.0,4,1.75,1910,16785,0.0,0.0,1110,0.0,1981,1981,98028,47.7474,-122.235,1590,9900,39,39,False,17.207253231203307,15.441629937742233,15.441629937742233,34.13331054267773
19031,3224510300,2015-01-26,925000.0,3,2.75,3280,10558,0.0,2.0,2040,1240.0,1979,1979,98006,47.5606,-122.133,3150,9998,41,41,True,16.043145216673373,7.505243883357904,7.505243883357904,18.152520142426027
19032,4027700466,2014-12-19,340500.0,3,1.0,1770,12458,0.0,0.0,1770,0.0,1957,1957,98155,47.7715,-122.27,2000,8225,63,63,False,18.81013426469173,18.64049619067528,18.64049619067528,36.52103063745166
19033,1702901500,2014-11-21,365000.0,2,1.0,920,6600,0.0,0.0,920,0.0,1910,1910,98118,47.5572,-122.28200000000001,1370,5500,110,110,False,6.911305963999691,8.489882286782416,6.911305963999691,12.71575557607381
19034,8146300205,2014-07-10,725000.0,3,1.75,1690,8489,0.0,0.0,1690,0.0,1959,1959,98004,47.6079,-122.19200000000001,1850,8536,61,61,False,10.726153783188103,0.7059193689514691,0.7059193689514691,20.031935008582714
19035,3526039019,2014-07-02,811000.0,3,3.0,2470,7410,0.0,0.0,1860,610.0,1977,1977,98117,47.6937,-122.39200000000001,2390,7800,43,43,True,10.429214437631883,17.054380374916406,10.429214437631883,28.61171660219091
19036,5230300210,2014-12-10,299000.0,3,1.0,1040,9514,0.0,0.0,1040,0.0,1969,1969,98059,47.4936,-122.102,1040,9514,51,51,False,21.621329068129338,14.938974206849561,14.938974206849561,15.996556822278034
19037,7907600100,2015-04-21,287500.0,4,2.0,1220,9147,0.0,0.0,1220,0.0,1953,1953,98146,47.5011,-122.336,1220,8576,67,67,False,11.880883505383869,15.82594493745959,11.880883505383869,6.896287734232924
19038,9322800210,2014-05-20,879950.0,4,2.25,3500,13875,0.0,4.0,1830,1670.0,1938,1938,98146,47.5083,-122.38799999999999,2960,15000,82,82,True,11.767662365275743,18.055581504788574,11.767662365275743,9.686847324013842
19039,3352400661,2014-11-10,135900.0,2,1.0,760,3800,0.0,0.0,760,0.0,1950,1950,98178,47.5019,-122.26899999999999,1220,7410,70,70,False,12.793407216711778,13.098428387831746,12.793407216711778,6.933102442071153
19040,3625710100,2014-05-12,1230000.0,4,2.25,3070,16028,0.0,3.0,1870,1200.0,1976,1976,98040,47.5271,-122.228,3070,19822,44,44,True,12.058647606793453,9.478325991516485,9.478325991516485,10.807760974188803
19041,3626039207,2014-10-17,522500.0,4,1.75,2100,6480,0.0,0.0,1300,800.0,1947,1947,98177,47.7049,-122.359,1840,7500,73,73,True,10.913368148405265,15.835467590754213,10.913368148405265,29.35940853805301
19042,7568700215,2015-03-12,399500.0,4,1.5,1660,6617,0.0,0.0,1660,0.0,1947,1947,98155,47.739,-122.323,950,7440,73,73,False,14.584388770113227,16.972587520127295,14.584388770113227,32.871291956031286
19043,1604600540,2015-05-04,450000.0,3,1.0,1430,5960,0.0,0.0,1430,0.0,1917,1917,98118,47.562,-122.289,1140,3960,103,103,False,6.174058247294843,8.52797357734531,6.174058247294843,13.197474131142002
19045,7137970210,2015-03-27,289999.0,3,2.0,1490,9285,0.0,0.0,1490,0.0,1995,1995,98092,47.3248,-122.169,2040,6681,25,25,False,33.857270216882505,31.823973250150882,31.823973250150882,16.545461546813733
19047,3575303700,2014-07-25,324950.0,3,1.0,1240,7500,0.0,0.0,1240,0.0,1976,1976,98074,47.6199,-122.06200000000001,1240,9750,44,44,False,20.506048722063817,10.44200253720439,10.44200253720439,26.596815691534697
19048,1702901340,2014-06-13,718500.0,3,2.0,2910,6600,0.0,0.0,1920,990.0,1900,1900,98118,47.5576,-122.281,1370,5500,120,120,True,6.918748121109324,8.405133598602912,6.918748121109324,12.76880684007845
19049,2320069014,2014-07-09,495000.0,3,2.0,2660,192099,0.0,0.0,2660,0.0,1964,1964,98022,47.2098,-122.016,2570,43561,56,56,False,50.342086704856676,46.6304783713691,46.6304783713691,33.729249817304456
19050,3141600600,2014-05-21,260000.0,6,2.0,2220,8797,0.0,0.0,2220,0.0,1977,1977,98002,47.2977,-122.227,1170,5123,43,43,False,35.42850445395975,34.802632926131295,34.802632926131295,17.15351082810706
19051,2201501015,2014-05-02,430000.0,4,1.5,1920,10000,0.0,0.0,1070,850.0,1954,1954,98006,47.5725,-122.133,1450,10836,66,66,True,15.657084948078165,6.5910345693451635,6.5910345693451635,19.121417827481107
19052,3782760040,2014-06-03,402500.0,3,3.25,2780,4002,0.0,0.0,2780,0.0,2009,2009,98019,47.7348,-121.96600000000001,1890,4090,11,11,False,31.01004374166156,22.35024370509735,22.35024370509735,40.99256802417818
19053,6613001241,2014-08-11,1420000.0,4,3.0,3110,4408,0.0,3.0,2510,600.0,1931,1931,98105,47.6583,-122.27,3250,5669,89,89,True,7.4190116237464085,7.4368989165248625,7.4190116237464085,23.98240067689146
19054,3276980120,2014-10-28,275000.0,3,2.25,1820,9766,0.0,0.0,1450,370.0,1987,1987,98031,47.397,-122.20299999999999,1860,8236,33,33,True,25.461602440431037,23.712296266800138,23.712296266800138,9.043326247504494
19055,1321400650,2014-06-03,250000.0,3,2.25,1765,7652,0.0,0.0,1765,0.0,1996,1996,98003,47.3072,-122.32799999999999,1765,7719,24,24,False,33.43221581762855,35.022517332566,33.43221581762855,15.280580967443862
19056,643300180,2014-05-23,665000.0,3,2.75,1800,9550,0.0,0.0,1320,480.0,1966,1966,98006,47.5679,-122.178,1890,9902,54,54,True,12.594732266858593,5.016995901316313,5.016995901316313,16.647188394463292
19057,322059210,2015-02-03,425000.0,3,2.5,2650,144183,0.0,0.0,2650,0.0,1967,1967,98042,47.4212,-122.14399999999999,1940,41210,53,53,False,25.23533779221915,21.448451786500865,21.448451786500865,12.108845110225923
19058,9551201560,2014-07-22,760000.0,2,1.0,1410,3600,0.0,0.0,1310,100.0,1925,1925,98103,47.6695,-122.338,1740,4200,95,95,True,6.836041798861113,12.201864432415324,6.836041798861113,25.256636208043997
19059,7202330330,2014-08-14,447000.0,3,2.5,1650,3076,0.0,0.0,1650,0.0,2003,2003,98053,47.681999999999995,-122.035,1560,3064,17,17,False,23.929504092012944,14.737413362584608,14.737413362584608,33.19597155737746
19060,5153900150,2014-07-08,205000.0,3,1.0,1180,8240,0.0,0.0,1180,0.0,1967,1967,98003,47.3325,-122.321,1180,7840,53,53,False,30.63490264689521,32.17476592164523,30.63490264689521,12.42549622693793
19061,1788700230,2014-05-06,191000.0,3,1.5,800,8850,0.0,0.0,800,0.0,1959,1959,98023,47.3266,-122.348,820,8775,61,61,False,31.286907308348933,33.42042299241828,31.286907308348933,13.455236159235623
19062,49000051,2015-03-16,350000.0,2,1.75,1430,7921,0.0,0.0,1430,0.0,1983,1983,98146,47.5088,-122.37100000000001,1290,8040,37,37,False,11.34780727991831,17.045644119659162,11.34780727991831,8.927872404642295
19063,3343301393,2015-03-30,789888.0,5,3.5,3300,7860,0.0,0.0,2410,890.0,2001,2001,98006,47.5463,-122.19200000000001,2540,9920,19,19,True,12.736403426385493,7.150315013440684,7.150315013440684,14.077389034885108
19064,2832100215,2015-03-23,443000.0,2,1.0,1220,10170,0.0,0.0,980,240.0,1948,1948,98125,47.7297,-122.32700000000001,1990,9064,72,72,True,13.536285705263031,16.28429697806952,13.536285705263031,31.85556795690697
19065,1980200015,2014-09-29,695000.0,4,3.5,3530,7202,0.0,0.0,2660,870.0,2000,2000,98177,47.7339,-122.36,2810,8100,20,20,True,14.112088394471341,18.18096121511956,14.112088394471341,32.560547905380055
19066,1825049013,2015-02-13,560000.0,4,2.0,1380,4048,0.0,0.0,1380,0.0,1906,1906,98103,47.6583,-122.344,1440,3956,114,114,False,5.627159678171696,11.981050219084015,5.627159678171696,24.07492804851005
19068,8682230760,2014-07-24,850000.0,2,2.5,3360,6750,0.0,0.0,3360,0.0,2004,2004,98053,47.7112,-122.03299999999999,2510,6750,16,16,False,25.356918488759675,16.823216901480794,16.823216901480794,35.92019379545728
19069,8645511500,2015-04-20,352750.0,4,2.75,2270,24237,0.0,0.0,1360,910.0,1977,1977,98058,47.4672,-122.175,2050,8016,43,43,True,19.729107542832818,16.02684351683451,16.02684351683451,9.873334236719002
19071,1556200205,2014-11-18,774900.0,5,1.0,1750,3861,0.0,0.0,1750,0.0,1903,1903,98122,47.6075,-122.295,1700,4255,117,117,False,3.0098844306178676,7.0739045135564185,3.0098844306178676,18.226257626161917
19074,5031300011,2014-11-04,299500.0,3,1.75,1880,11700,0.0,0.0,1880,0.0,1968,1968,98092,47.3213,-122.18700000000001,2230,35200,52,52,False,33.749445608727335,32.14025041225965,32.14025041225965,16.092586311772763
19075,5101408735,2014-11-03,250000.0,2,1.0,800,5220,0.0,0.0,800,0.0,1943,1943,98125,47.7037,-122.32,1910,5376,77,77,False,10.693662122151725,13.686337140394352,10.693662122151725,28.942323821212412
19076,2623069010,2015-01-16,745000.0,5,4.0,4720,493534,0.0,0.0,3960,760.0,1975,1975,98027,47.4536,-122.009,2160,219542,45,45,True,29.888858159806716,22.590852443570466,22.590852443570466,22.021245531540924
19077,2624089040,2015-02-17,279475.0,2,1.0,1060,10600,0.0,0.0,1060,0.0,1968,1968,98065,47.5375,-121.742,1560,21344,52,52,False,45.155231340493096,35.327335472379794,35.327335472379794,43.301439695008966
19078,3345700165,2014-12-02,450000.0,3,2.25,2530,27227,0.0,0.0,2530,0.0,1987,1987,98056,47.527,-122.193,2160,30192,33,33,False,13.952434870641504,9.28324681247489,9.28324681247489,12.352626340869266
19080,871000155,2014-12-11,665000.0,3,1.0,1650,5102,0.0,0.0,1300,350.0,1953,1953,98199,47.6524,-122.404,1440,5102,67,67,True,7.1345445685328786,15.926287396933025,7.1345445685328786,24.445416625290658
19081,7852020580,2014-07-24,375000.0,3,2.75,1890,3930,0.0,0.0,1890,0.0,1999,1999,98065,47.5337,-121.867,2100,4259,21,21,False,36.05848425538149,26.42765764742027,26.42765764742027,34.141992379965835
19082,7298050110,2015-03-03,420000.0,4,2.5,3360,11637,0.0,0.0,3360,0.0,1990,1990,98023,47.3018,-122.34200000000001,3530,11205,30,30,False,34.03182752074201,35.89726590719165,34.03182752074201,16.041444150886495
19083,2114700615,2014-07-08,148000.0,2,1.0,630,4200,0.0,0.0,630,0.0,1930,1930,98106,47.5329,-122.348,970,4200,90,90,False,8.402210380745478,14.004475904359527,8.402210380745478,10.521580954025982
19084,809001965,2014-07-29,707000.0,3,1.5,1980,4000,0.0,0.0,1980,0.0,1919,1919,98109,47.6364,-122.351,1980,3600,101,101,False,3.3700545888999027,11.624441489156856,3.3700545888999027,21.748222082452862
19085,9557200090,2014-11-12,399000.0,3,1.0,990,4250,0.0,0.0,840,150.0,1924,1924,98136,47.5392,-122.39,990,4500,96,96,True,8.681770592639156,16.248409922411472,8.681770592639156,12.52948975873334
19086,5126210360,2014-10-22,570000.0,4,2.5,3420,115434,0.0,0.0,3420,0.0,1989,1989,98038,47.3932,-121.988,3250,111513,31,31,False,35.342889625022345,28.93720510746402,28.93720510746402,24.23903342607052
19087,3528000210,2015-03-23,853000.0,4,2.25,3440,35025,0.0,0.0,3440,0.0,1988,1988,98053,47.6674,-122.055,3210,35005,32,32,False,21.99184209788683,12.614647233949247,12.614647233949247,30.99987900242644
19088,424059052,2014-12-22,400000.0,3,1.0,1300,14138,0.0,0.0,1300,0.0,1943,1943,98005,47.593,-122.165,2440,12196,77,77,False,12.859494187010887,3.2977553635177443,3.2977553635177443,19.51963630644778
19089,594000115,2014-05-12,615000.0,2,1.75,2040,28593,1.0,3.0,2040,0.0,1919,1990,98070,47.3979,-122.465,2040,35124,101,30,False,25.301481118035163,30.842094160361203,25.301481118035163,13.287609080042444
19090,2207100740,2015-01-06,463000.0,3,1.0,1250,7700,0.0,0.0,1250,0.0,1955,1955,98007,47.5974,-122.149,1520,7700,65,65,False,13.99889532974791,4.1317616810307785,4.1317616810307785,20.580520474414502
19091,7784000100,2014-06-03,600000.0,4,2.5,1960,14242,0.0,1.0,1290,670.0,1958,1958,98146,47.4947,-122.369,2490,10907,62,62,True,12.845056959217562,18.017109392172223,12.845056959217562,7.609395798421521
19092,3732800495,2014-10-28,429000.0,5,2.5,2720,8120,0.0,0.0,1360,1360.0,1970,1970,98108,47.556999999999995,-122.30799999999999,2020,8120,50,50,True,6.023481320634758,9.994912614365623,6.023481320634758,12.616572934125388
19093,2025059131,2014-09-04,980000.0,4,4.25,3250,11780,0.0,0.0,2360,890.0,1944,2001,98004,47.6322,-122.20299999999999,1800,9000,76,19,True,10.258101019798282,2.4312118347442855,2.4312118347442855,22.232392752966536
19094,6699000740,2015-04-21,359500.0,6,3.75,3190,4700,0.0,0.0,3190,0.0,2003,2003,98042,47.3724,-122.105,2680,5640,17,17,False,31.372361140289794,27.403757642640986,27.403757642640986,16.770558514843863
19095,8651610580,2014-11-07,715000.0,4,2.5,2570,7980,0.0,0.0,2570,0.0,1998,1998,98074,47.6378,-122.065,2760,6866,22,22,False,20.50420267734257,10.60884827225295,10.60884827225295,27.949221812183456
19096,5412300100,2015-03-25,240000.0,3,1.75,1420,6984,0.0,0.0,980,440.0,1980,1980,98030,47.3748,-122.18,1430,7875,40,40,True,28.41437016603782,26.224624341691506,26.224624341691506,11.919352450657831
19097,8096600100,2014-12-15,455000.0,4,2.0,2120,9442,0.0,0.0,1060,1060.0,1968,1968,98011,47.7675,-122.226,1290,9600,52,52,True,19.51395395146782,17.5626629831946,17.5626629831946,36.44299790361437
19098,722079015,2014-10-17,610000.0,3,2.5,2080,167270,0.0,0.0,2080,0.0,2000,2000,98038,47.4032,-121.963,2080,55321,20,20,False,36.03482222057363,29.126470726584024,29.126470726584024,25.85362081691462
19103,7663700663,2014-09-10,353000.0,2,1.0,860,8511,0.0,0.0,860,0.0,1949,1949,98125,47.7312,-122.3,1554,8499,71,71,False,13.939827346743293,15.346286464237261,13.939827346743293,31.96582522559098
19104,5415350770,2014-09-23,747500.0,4,2.5,2810,11902,0.0,0.0,2810,0.0,1993,1993,98059,47.5303,-122.14299999999999,2990,10754,27,27,False,16.797809482923387,9.893702230569819,9.893702230569819,15.326136781953574
19105,3083000940,2015-04-12,341000.0,2,1.0,1040,4000,0.0,0.0,1040,0.0,1914,1914,98144,47.5753,-122.303,1740,4000,106,106,False,4.361938608873289,8.602259389117062,4.361938608873289,14.641524204409247
19106,1670400090,2014-11-24,182000.0,3,1.0,1160,18055,0.0,0.0,1160,0.0,1950,1950,98168,47.4772,-122.26899999999999,1340,10324,70,70,False,15.360627406863479,15.661734308017893,15.360627406863479,4.472908132772298
19107,2781250610,2014-12-02,250000.0,3,2.0,1470,2781,0.0,0.0,1470,0.0,2003,2003,98038,47.349,-122.024,1360,3008,17,17,False,37.075931811984056,31.933017162312115,31.933017162312115,23.380042028259165
19108,3764500090,2014-05-21,655000.0,4,3.5,2350,13402,0.0,3.0,1670,680.0,1994,1994,98033,47.6947,-122.19,2250,9474,26,26,True,14.521961922116454,9.404309664558399,9.404309664558399,29.13806754048935
19109,7401000040,2014-05-07,405000.0,3,2.25,1660,8307,0.0,0.0,1660,0.0,1961,1961,98133,47.7575,-122.352,2510,7800,59,59,False,16.659426148086,19.88587847839561,16.659426148086,35.09149940023607
19110,4323700230,2014-08-18,390000.0,4,1.75,2020,9750,0.0,0.0,1100,920.0,1975,1975,98074,47.6192,-122.055,1670,9600,45,45,True,21.02476687510028,10.956642472388198,10.956642472388198,26.898256384902194
19111,3500100047,2014-10-08,275400.0,2,1.0,890,8180,0.0,0.0,890,0.0,1947,1947,98155,47.736999999999995,-122.3,1130,8180,73,73,False,14.573245031270277,15.913046158970703,14.573245031270277,32.610346077660395
19112,3885807362,2014-06-04,791000.0,3,2.25,2430,5500,0.0,0.0,1810,620.0,1989,1989,98033,47.6812,-122.196,2040,5500,31,31,True,13.21752756394061,7.877884884799371,7.877884884799371,27.57217635837929
19113,7199340650,2014-05-08,424500.0,3,1.75,1460,7700,0.0,0.0,1460,0.0,1979,1979,98052,47.6981,-122.12700000000001,1720,7280,41,41,False,18.521164631213388,11.200023748386984,11.200023748386984,31.17125286581024
19116,2724201202,2015-03-04,163000.0,2,2.0,1250,7543,0.0,0.0,1250,0.0,1962,1962,98198,47.4051,-122.296,1250,7506,58,58,False,22.739598921364955,23.907443789173232,22.739598921364955,4.293448795122214
19117,7855600730,2014-09-08,920000.0,4,2.75,3140,9085,0.0,2.0,1570,1570.0,1961,1961,98006,47.5675,-122.16,2430,9350,59,59,True,13.879122739934655,5.656619560677852,5.656619560677852,17.401566659901775
19119,3811300090,2014-07-24,325000.0,3,1.75,1810,8048,0.0,0.0,1290,520.0,1983,1983,98055,47.4484,-122.194,1550,9081,37,37,True,20.659154866124872,18.006792361202603,18.006792361202603,8.108777162440017
19122,3388110230,2014-07-29,179000.0,4,1.75,1790,7175,0.0,0.0,1410,380.0,1900,1900,98168,47.4963,-122.318,1790,8417,120,120,True,12.480709415009123,15.43144537011595,12.480709415009123,5.989428928745238
19124,844000375,2015-03-03,335000.0,4,1.5,3160,19745,0.0,0.0,1840,1320.0,1968,1968,98010,47.3103,-122.006,1540,8611,52,52,True,41.305542790188056,36.412866008128894,36.412866008128894,26.725360198561184
19125,3816700150,2014-11-14,430000.0,3,2.0,2350,12480,0.0,0.0,1600,750.0,1981,1981,98028,47.7661,-122.262,2160,12000,39,39,True,18.400352880645436,17.902344746269353,17.902344746269353,35.96680397686262
19126,7237301210,2014-11-18,266490.0,3,2.5,1810,4113,0.0,0.0,1810,0.0,2004,2004,98042,47.3715,-122.126,1880,4465,16,16,False,30.61792290522612,27.131100452206184,27.131100452206184,15.44744255080355
19128,9468200175,2014-11-14,635500.0,3,2.0,1660,3600,0.0,0.0,1000,660.0,1939,2006,98103,47.6789,-122.351,1700,4356,81,14,True,7.966019276435954,13.588357019283963,7.966019276435954,26.414157143546117
19129,8643200061,2014-06-26,235000.0,5,2.5,2500,9583,0.0,0.0,1300,1200.0,1979,1979,98198,47.3946,-122.31200000000001,2120,19352,41,41,True,23.77923233369901,25.393008031335793,23.77923233369901,5.4944255385573175
